id,title,organization,prefecture,category,label_category,salary2,monthly_salary_yen,work_day,neccessary_capacity,support_system,other,work_location,people_number,application_period,detail_url
68872,【令和８年10月１日任用】日本一の漆の産地で令和８年度「うるしびと（塗師）」を募集中！,岩手県 二戸市,岩手県,"農林水産・産業,観光,地域づくり,その他",協力隊,10万円～20万円未満,198000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動終了後の定住定着に向けた支援あり",,"浄法寺漆芸の殿堂　滴生舎
（岩手県二戸市浄法寺町御山中前田23-6）","若干名
※選考の結果、採用しない場合もあります。",2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68872
49122,日高町で地域おこし協力隊を募集します,北海道 日高町,北海道,"農林水産・産業,観光,地域づくり,スポーツ,その他",協力隊,20万円以上,291000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",副業/兼業可能,"【農業支援員】
日高町門別地区及び日高地区
【索道管理者・特産品開発者】　
日高町日高地区（日高町本町東３丁目２９９番地の１）",若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/49122
68362,【☆募集中】スポーツによる棚倉町の活性化にあなたの力を貸してください,福島県 棚倉町,福島県,"観光,スポーツ",協力隊,20万円以上,212258,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",棚倉町スポーツコミッション事務所（ルネサンス棚倉内）：棚倉町内,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68362
19199,長野県南箕輪村　提案型の地域おこし協力隊員を随時募集します！！,長野県 南箕輪村,長野県,"農林水産・産業,環境,医療・福祉,観光,教育,情報通信,地域づくり,スポーツ,空き家,その他","協力隊,おためし",20万円以上,232000,不定期または応相談,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,南箕輪村役場、ほか村内全域,若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/19199
64140,【福島県・古殿町】自然豊かな古殿町を一緒に盛り上げてくれる地域おこし協力隊を募集！,福島県 古殿町,福島県,地域づくり,協力隊,20万円以上,274300,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり",未経験者歓迎,古殿町役場,若干名,2025-04-10 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64140
65317,福島県下郷町で地域おこし協力隊インターンを募集（新規就農担い手）,福島県 下郷町,福島県,"農林水産・産業,地域づくり","協力隊,インターン",指定しない,,週5日以上,あり,,"未経験者歓迎,副業/兼業可能",下郷町内,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65317
65318,福島県下郷町で地域おこし協力隊インターンを募集（有害鳥獣被害対策）,福島県 下郷町,福島県,"農林水産・産業,地域づくり,その他","協力隊,インターン",指定しない,,週5日以上,あり,,"未経験者歓迎,副業/兼業可能",下郷町内,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65318
65319,福島県下郷町で地域おこし協力隊インターンを募集（特産品開発・ＰＲ）,福島県 下郷町,福島県,"農林水産・産業,観光,地域づくり","協力隊,インターン",指定しない,,週5日以上,あり,,"未経験者歓迎,副業/兼業可能",下郷町内,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65319
65320,福島県下郷町で地域おこし協力隊インターンを募集（林業振興、森林管理業務担い手）,福島県 下郷町,福島県,"農林水産・産業,観光,地域づくり","協力隊,インターン",指定しない,,週5日以上,あり,,"未経験者歓迎,副業/兼業可能",下郷町内,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65320
58157,北海道・森町地域おこしインターンを募集しています！,北海道 森町,北海道,農林水産・産業,インターン,指定しない,,不定期または応相談,,活動中の住居に関する支援あり,,北海道森町内,若干名,2026-04-09 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/58157
67084,奈良県東吉野村　令和８年度『地域おこし協力隊（林業分野）』を募集！,奈良県 東吉野村,奈良県,農林水産・産業,協力隊,10万円～20万円未満,175000,週5日以上,あり,,未経験者歓迎,東吉野村全域,１～２名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67084
53641,森町産木材の魅力発信（洋酒樽づくり）を募集しています！！,北海道 森町,北海道,農林水産・産業,協力隊,20万円以上,290000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,"北海道森町内
①森町役場（北海道茅部郡森町字御幸町１４４番地１）
②若年層担い手育成施設（北海道茅部郡森町字駒ヶ岳３５０）",森町産木材の魅力発信（洋酒樽づくり）　２名,2026-04-09 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/53641
56368,地域おこし協力隊（鳥獣対策支援員）を募集しています！,北海道 森町,北海道,農林水産・産業,協力隊,10万円～20万円未満,225600,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,森町内（森町農林課内）,鳥獣対策支援員　１名,2026-04-09 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/56368
67156,【北海道広尾町】～十勝最古のまち、広尾の魅力を引き出す学芸員募集！～／地域おこし協力隊募集中 （学芸員）,北海道 広尾町,北海道,"観光,教育,地域づくり,その他",協力隊,20万円以上,225280,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",副業/兼業可能,主に広尾町海洋博物館（併設　広尾町郷土文化保存伝習館）,1名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67156
68893,【自由度の高い提案型を新設！】三島村地域おこし協力隊（事業提案型）,鹿児島県 三島村,鹿児島県,"農林水産・産業,環境,観光,教育,情報通信,地域づくり,空き家,その他",協力隊,20万円以上,240000,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり","未経験者歓迎,副業/兼業可能",三島村 （竹島・硫黄島・黒島のいずれかを企画提案時に選択）,若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68893
61148,【高知県四万十市】BBQのまちづくりに取り組む地域おこし協力隊を募集します！,高知県 四万十市,高知県,"農林水産・産業,観光",協力隊,10万円～20万円未満,191063,週3～4日,,,,"四万十市内
※（予定）㈱西土佐ふるさと市（道の駅よって西土佐）を拠点に活動します。",１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/61148
68810,【茨城県結城市】令和8年度地域おこし協力隊員(有機農業チャレンジ)の募集,茨城県 結城市,茨城県,農林水産・産業,協力隊,20万円以上,291600,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",副業/兼業可能,結城市内,2人,2026-03-19 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68810
64986,【熊本県高森町】熊本地震からの復旧・復興を果たした南阿蘇鉄道の 今後の持続可能な運営に一緒に取組みませんか？,熊本県 高森町,熊本県,"観光,地域づくり",協力隊,10万円～20万円未満,190000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,高森町大字高森地内,３名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64986
45798,幌延町で教育活動の支援にチャレンジしてみませんか？【幌延町地域おこし協力隊】,北海道 幌延町,北海道,教育,協力隊,20万円以上,250000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,幌延町内（幌延町立幌延中学校、幌延町教育委員会）,１名,2026-04-07 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/45798
65679,鮫川村では地域おこし協力隊を募集しています‼,福島県 鮫川村,福島県,"農林水産・産業,教育,地域づくり,その他",協力隊,20万円以上,291000,週5日以上,あり,起業に関する支援あり,副業/兼業可能,"（１）観光牧場コーディネーター業務　➡  鹿角平観光牧場　
（２）歴史民俗資料館の収蔵品整理業務　➡　鮫川村民俗資料館
（３）給食ミールキットの開発業務　➡　鮫川村役場",業務概要/活動概要のとおり,2026-02-17 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65679
68513,【広島県熊野町】熊野町地域おこし協力隊を募集しています（民間企業受入型：熊野筆事業協同組合）,広島県 熊野町,広島県,"情報通信,地域づくり,その他",協力隊,20万円以上,290000,週5日以上,,,,"熊野筆事業協同組合
（広島県安芸郡熊野町中溝三丁目13番19号）",１人,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68513
65865,課題先進地は、日本の先進地。ほぼ本州最南端の港町が設立したまちづくり公社の運営を推進するコアメンバーを募集します！,和歌山県 すさみ町,和歌山県,"農林水産・産業,医療・福祉,地域づくり,空き家",協力隊,20万円以上,266000,週5日以上,あり,"活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,すさみキャンパス並びにすさみ町全域,地域おこし協力隊　若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65865
62538,空き病院／空き家をコモンに再生！循環型社会を具現化していく目的特化型インターンを募集します！,和歌山県 すさみ町,和歌山県,"環境,地域づくり,空き家",インターン,指定しない,,週5日以上,なし,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,副業/兼業可能",すさみキャンパス＜旧町立国保すさみ病院内＞,5～10名程度,2025-05-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/62538
66170,黒潮の海の恵みを日本の次世代へしっかり受け継いでいく水産業振興の地域おこし協力隊を募集します！,和歌山県 すさみ町,和歌山県,"農林水産・産業,環境,地域づくり",協力隊,指定しない,266000,週5日以上,,活動終了後の定住定着に向けた支援あり,学生歓迎,すさみキャンパス並びにすさみ町産業振興課を軸にした水産業に関わるエリア全般,地域おこし協力隊 若干名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66170
68840,【岡山県あかいわ市】地域おこし協力隊（熊山英国庭園の活用促進）隊員を募集します！,岡山県 赤磐市,岡山県,"観光,地域づくり",協力隊,20万円以上,266000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり","未経験者歓迎,副業/兼業可能",熊山英国庭園ほか,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68840
47724,【北海道根室市19名が活躍中！】サウナでまちおこしもOK！！,北海道 根室市,北海道,"農林水産・産業,医療・福祉,観光,地域づくり,空き家",協力隊,20万円以上,225000,不定期または応相談,なし,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",根室市内,１０名程度,2026-02-17 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/47724
68746,海のそばで、まち暮らし  ～地域おこし協力隊を募集します～,山口県 下松市,山口県,"農林水産・産業,観光,情報通信,地域づくり,空き家",協力隊,10万円～20万円未満,,週3～4日,あり,,,●活動地域　下松市笠戸島,●募集人数　1名,2026-03-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68746
66531,【尾鷲市】地域おこし協力隊募集！ 港町をローカルメディア化する情報発信エディター,三重県 尾鷲市,三重県,"観光,情報通信,地域づくり",協力隊,20万円以上,291000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",尾鷲市役所又は市内関係施設（取材・訪問など外出を含む）,１名,2025-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66531
66526,【尾鷲市】地域おこし協力隊募集！港町の新しいスポーツ拠点を沸かすスポーツ振興プロモーター,三重県 尾鷲市,三重県,スポーツ,協力隊,20万円以上,291000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり","未経験者歓迎,副業/兼業可能",三重県尾鷲市,１名,2025-07-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66526
68857,【令和8年度5月以降着任】地域おこし協力隊を募集します（ミッション型）,岩手県 久慈市,岩手県,"農林水産・産業,環境,観光,教育,情報通信,地域づくり,その他",協力隊,10万円～20万円未満,,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",,,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68857
67503,【福井県池田町】地域おこし協力隊（木望の森づくり推進）募集,福井県 池田町,福井県,農林水産・産業,協力隊,20万円以上,239000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり",,池田町（研修等のため池田町外で活動をすることもあります。）,木望の森づくり推進担当　１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67503
67504,【福井県池田町】地域おこし協力隊（地域新電力事業開発）募集,福井県 池田町,福井県,"農林水産・産業,環境,教育,地域づくり",協力隊,20万円以上,239000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり",,池田町（研修等のため池田町外で活動をすることもあります。）,地域新電力事業開発　１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67504
59525,【山形県天童市】地域農業の担い手として、天童で就農を目指す方を募集します！,山形県 天童市,山形県,農林水産・産業,協力隊,20万円以上,229149,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",天童市内,１名,2026-02-18 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/59525
68491,【随時募集】北海道（石狩市浜益）で拠点づくりスタッフと地域交通の運転手を募集します！,北海道 石狩市,北海道,地域づくり,協力隊,20万円以上,219800,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,北海道石狩市浜益全域,２名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68491
44234,【新潟県燕市】自身の経験を活かし、移住をサポートする地域おこし協力隊募集中！！移住したい人と燕市を“えん”で結ぶお仕事をしませんか？,新潟県 燕市,新潟県,"環境,観光,情報通信,地域づくり,その他",協力隊,10万円～20万円未満,,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,燕市役所　地域振興課,1人,2025-12-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/44234
68776,【新潟県燕市】燕市の魅力をSNS・動画で情報発信！「まちのPR担当」として活躍しませんか？,新潟県 燕市,新潟県,"環境,情報通信,地域づくり,その他",協力隊,10万円～20万円未満,,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,燕市役所総務部広報秘書課内,１人,2025-12-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68776
68779,【新潟県燕市】燕市で農業にかかわるお仕事しませんか？新規就農を目指す地域おこし協力隊を募集中！,新潟県 燕市,新潟県,"農林水産・産業,環境,地域づくり",協力隊,10万円～20万円未満,,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,燕市役所農政課および市内協力農家,1人,2025-12-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68779
60874,【紀州わかやまの玄関口：橋本市】サイクルツーリズムで橋本市を盛り上げてくれる人材を募集します！,和歌山県 橋本市,和歌山県,観光,協力隊,20万円以上,248000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり",副業/兼業可能,"一般社団法人高野山麓ツーリズムビューロー
（橋本市高野口町名倉288）
※同ビューローは地域連携ＤＭＯのため事業エリアは橋本市、かつらぎ町、九度山町、高野町、紀美野町、田辺市龍神村、五條市となります。",1名,2026-03-09 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/60874
68811,未経験でも始めやすい白ねぎ栽培を軸として独立を目指す農業研修員募集！【農業振興（白ねぎ・水稲）】,鳥取県 日野町,鳥取県,農林水産・産業,協力隊,10万円～20万円未満,183500,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",町内全域（地元農家の農地等）,１名,2026-03-25 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68811
68124,【随時募集！】川本町地域おこし協力隊員 「移住コーディネーター」,島根県 川本町,島根県,"地域づくり,空き家,その他",協力隊,20万円以上,266000,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,"勤務地：一般社団法人かわもと暮らし
活動地：川本町内、移住イベント開催地　等",1名,2026-02-10 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68124
55890,北海道東川町　地域おこし協力隊「ひがしかわ株主制度（ふるさと納税）」を募集します！,北海道 東川町,北海道,地域づくり,協力隊,20万円以上,230000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",東川町役場　経済振興課（東川町東町１丁目１6番1号）,２名,2026-03-26 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/55890
63603,【静岡県牧之原市】地域おこし協力隊（企業等委託型）隊員を募集します,静岡県 牧之原市,静岡県,"農林水産・産業,環境,医療・福祉,観光,教育,情報通信,地域づくり,スポーツ,空き家",協力隊,指定しない,,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",事業者（４者）の募集要項に詳細を記載しています。,合計６人,2025-01-07 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/63603
63272,東京の離島『八丈島』で地域を盛り上げる隊員を募集！,東京都 八丈町,東京都,"環境,観光,教育,地域づくり,その他",協力隊,20万円以上,200000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",八丈町役場／八丈町内（ミッションによります）,"計９名
（１）移住定住促進担当隊員：１名
　　移住者を迎え、定住につなげる。人口問題という八丈島の未来を支えるミッションに挑戦してみませんか？
（２）広報担当隊員（SNS）：２名
　　地域の方々へ取材し、広報で地域を盛り上げる活動に挑戦しませんか？
（３）地域防災・災害復興推進担当隊員：２名
　　島の防災力の強化と災害復興の推進に一緒に取り組んでみませんか？
（４）再生可能エネルギー担当隊員：１名
　　持続可能な再生可能エネルギーの活用・自給率向上という課題に取り組んでみませんか？
（５）観光促進担当隊員：１名
　　八丈島の関係団体と連携し、島の観光促進に向けた活動を期待しています。
（６）エコツーリズム推進担当隊員：１名
　　自然と暮らしがつながる八丈島でエコツーリズムのこれからをともに創ってみませんか？
（７）地域公共交通活性化担当隊員：１名
　　地域の足である「地域交通サービス」の活性化について一緒に取り組んでみませんか？",2026-03-02 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/63272
68798,【岡山県美作市】地域おこし協力隊（企業研修型：有限会社右手養魚センター）『森のレストランオーナーシェフ募集』,岡山県 美作市,岡山県,"農林水産・産業,観光,地域づくり,その他",協力隊,20万円以上,266600,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,"活動場所　岡山県美作市右手地域内
所属団体　有限会社右手養魚センター",１名,2026-03-23 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68798
67849,【北海道十勝足寄町】地域おこし協力隊を募集中　～７分野～,北海道 足寄町,北海道,"農林水産・産業,環境,観光,情報通信,地域づくり,スポーツ,空き家",協力隊,指定しない,,週5日以上,あり,,,,,2025-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67849
57444,【～鶴に選ばれた村～北海道鶴居村】観光推進員を募集します！,北海道 鶴居村,北海道,"観光,地域づくり,その他",協力隊,20万円以上,290000,週5日以上,あり,"活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",未経験者歓迎,鶴居村観光協会（鶴居村鶴居西3丁目1-1）,地域おこし協力隊員（観光推進員）　1名,2026-02-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/57444
68794,上島町島おこし協力隊インターン（公営塾ミッション）募集中！,愛媛県 上島町,愛媛県,教育,インターン,指定しない,,不定期または応相談,なし,"活動中の移動手段に関する支援あり,活動に関する研修制度あり",学生歓迎,"上島町役場、弓削高等学校　など
（滞在期間中は自転車を無償で貸し出します。）",３名,2026-03-25 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68794
68787,【北海道で1番小さな村】音威子府村委託型（起業）地域おこし協力隊募集！,北海道 音威子府村,北海道,"農林水産・産業,環境,医療・福祉,観光,教育,情報通信,地域づくり,スポーツ,空き家,その他",協力隊,20万円以上,300000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,音威子府村内,４名,2026-03-18 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68787
65531,【北海道で１番小さな村】地域福祉隊員を募集します！,北海道 音威子府村,北海道,"医療・福祉,地域づくり",協力隊,20万円以上,200000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能",音威子府村福祉交流拠点地域複合施設「ときわ」,１人,2025-03-28 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65531
60221,【北海道で一番小さな村】芸術施設魅力化協力隊募集！,北海道 音威子府村,北海道,"観光,教育,地域づくり,その他",協力隊,20万円以上,200000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",エコミュージアムおさしまセンター（北海道音威子府村役場総務課地域振興室）,1名,2026-03-13 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/60221
61195,【北海道で１番小さな村】木工体験施設魅力化隊員募集！,北海道 音威子府村,北海道,"観光,地域づくり,その他",協力隊,20万円以上,200000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",副業/兼業可能,基本的に山村・都市交流センター木遊館,１名,2026-03-18 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/61195
67796,（随時募集）【島根県邑南町】地域の魅力から新しい観光をつくる（地域おこし協力隊：観光支援マネージャー）,島根県 邑南町,島根県,観光,"協力隊,おためし",20万円以上,291000,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",道の駅 邑南の里内観光案内所内（一社）邑南町観光協会,観光支援マネージャー　１名,2025-11-27 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/67796
36656,【居合道発祥の地】インバウンド観光コーディネーターを募集！,山形県 村山市,山形県,"観光,情報通信,地域づくり,その他","協力隊,おためし",20万円以上,223700,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり",未経験者歓迎,村山市内（市役所及び関連施設）,１名,2026-04-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/36656
65333,【求人募集】高知県産地市場スマート化推進員（高知県水産政策課地域おこし協力隊）,高知県,高知県,農林水産・産業,協力隊,20万円以上,217858,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり","学生歓迎,未経験者歓迎","★勤務地
　高知県水産振興部土佐清水漁業指導所

★活動地
　高知県土佐清水市内全域
　＊視察や研修等で高知県内全域及び他県に行く場合もあります。",１名,2026-03-11 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/65333
60285,【長野県あづみ野池田町】新しい地域福祉の構築担当,長野県 池田町,長野県,"医療・福祉,地域づくり",協力隊,10万円～20万円未満,194516,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり","未経験者歓迎,副業/兼業可能",池田町総合福祉センター「やすらぎの郷」（所属は池田町健康福祉課ふくしの相談係）,1名,2026-03-13 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/60285
